CNUC;N_REFERENCIA;UNIDADE;ACAO_MANEJO;INSTRUMENTO;APOIO;NOTA_INSUMO;ORDEM;NOTA_PESSOAL;NOTA_EQUIPAMENTO;NOTA_CAPACIDADE;NOTA_RECURSO;NOTA_APOIO;BIOMA
0000.26.0966;110200000260966 ;PARQUE ESTADUAL DE DOIS IRMÃOS;Comunicar e divulgar por meio das redes sociais;PLANEJAMENTO ESTRATÉGICO;Total apoio externo;0,600216;4;0,75;0,75;0,75;0,75;0;Mata Atlântica
0000.26.0966;111200000260966 ;PARQUE ESTADUAL DE DOIS IRMÃOS;Realizar o monitoramento para proteção ambiental;SEM INSTRUMENTO;Moderado apoio externo;0,400194;11;0,25;0,5;0,25;0,5;0,5;Mata Atlântica
0000.26.0966;112200000260966 ;PARQUE ESTADUAL DE DOIS IRMÃOS;Realizar ações preparatórias do monitoramento da biodiversidade;PLANO DE MANEJO;Moderado apoio externo;0,300198;12;0,25;0,25;0,25;0,25;0,5;Mata Atlântica
0000.26.0966;113200000260966 ;PARQUE ESTADUAL DE DOIS IRMÃOS;Manter a rotina administrativa;PLANO DE MANEJO;Pouco apoio externo;0,550189;5;0,5;0,5;0,5;0,5;0,75;Mata Atlântica
0000.43.1863;101200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Implantar ações de Educação Ambiental;PLANO DE AÇÃO;Moderado apoio externo;0,600207;2;0,75;0,5;1;0,25;0,5;Mata Atlântica
0000.43.1863;102200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Elaborar plano de comunicação;PLANO DE AÇÃO;Pouco apoio externo;0,350187;5;0,25;0,25;0,5;0;0,75;Mata Atlântica
0000.43.1863;103200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Realizar a regularização fundiária em imóveis privados;PLANO DE AÇÃO;Pouco apoio externo;0,750169;1;0,75;1;1;0,25;0,75;Mata Atlântica
0000.43.1863;104200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Implantar Uso Público;PLANO DE USO PÚBLICO;Pouco apoio externo;0,350136;6;0,25;0,25;0,25;0,25;0,75;Mata Atlântica
0000.43.1863;105200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Realizar o monitoramento da biodiversidade;PLANO DE AÇÃO;Moderado apoio externo;0,400154;4;0,25;0,25;0,75;0,25;0,5;Mata Atlântica
0000.43.1863;106200000431863 ;PARQUE ESTADUAL DE ITAPEVA;Realizar ações preparatórias do monitoramento da biodiversidade;PLANO DE AÇÃO;Moderado apoio externo;0,400198;3;0,25;0,25;0,5;0,5;0,5;Mata Atlântica
0000.21.1963;101200000211963 ;PARQUE ESTADUAL DE MIRADOR;Implantar ações de Educação Ambiental;OUTRO INSTRUMENTO;Muito apoio externo;0,600207;3;0,5;0,75;0,75;0,75;0,25;Cerrado
0000.21.1963;102200000211963 ;PARQUE ESTADUAL DE MIRADOR;Elaborar Termo de Compromisso;OUTRO INSTRUMENTO;Muito apoio externo;0,450159;7;0,5;0,75;0,75;0;0,25;Cerrado
0000.21.1963;103200000211963 ;PARQUE ESTADUAL DE MIRADOR;Realizar a fiscalização;OUTRO INSTRUMENTO;Muito apoio externo;0,500139;6;0,5;0,5;0,75;0,5;0,25;Cerrado
0000.21.1963;104200000211963 ;PARQUE ESTADUAL DE MIRADOR;Realizar ações de Manejo Integrado do Fogo;OUTRO INSTRUMENTO;Total apoio externo;0,650193;2;0,75;0,75;1;0,75;0;Cerrado
0000.21.1963;105200000211963 ;PARQUE ESTADUAL DE MIRADOR;Realizar o monitoramento para proteção ambiental;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,700194;1;0,5;0,5;1;0,5;0;Cerrado
0000.21.1963;106200000211963 ;PARQUE ESTADUAL DE MIRADOR;Avaliar impactos ambientais em processo de licenciamento ambiental;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,600151;4;0,5;0,75;0,75;0;0;Cerrado
0000.21.1963;107200000211963 ;PARQUE ESTADUAL DE MIRADOR;Garantir recursos humanos para realização das atividades;OUTRO INSTRUMENTO;Muito apoio externo;0,55021;5;0,5;0,75;0,75;0,5;0,25;Cerrado
0000.52.1744;101200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar a regularização fundiária em imóveis privados;OUTRO INSTRUMENTO;Pouco apoio externo;0,450169;5;0,5;0,25;0,75;0;0,75;Cerrado
0000.52.1744;102200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar demarcação dos limites;SEM INSTRUMENTO;Não foi necessário apoio externo;0,200174;8;0;0;0;0;0;Cerrado
0000.52.1744;103200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Elaborar Plano de Manejo;SEM INSTRUMENTO;Não foi necessário apoio externo;0,200125;9;0;0;0;0;0;Cerrado
0000.52.1744;104200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar o monitoramento para proteção ambiental;SEM INSTRUMENTO;Pouco apoio externo;0,550194;4;0,5;0,25;0,75;0,5;0,75;Cerrado
0000.52.1744;105200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar a fiscalização;SEM INSTRUMENTO;Pouco apoio externo;0,450139;6;0,25;0,25;0,5;0,5;0,75;Cerrado
0000.52.1744;106200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar ações preparatórias para o Manejo Integrado do Fogo;SEM INSTRUMENTO;Pouco apoio externo;0,350192;7;0,25;0,25;0,25;0,25;0,75;Cerrado
0000.52.1744;107200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Realizar ações de Manejo Integrado do Fogo;SEM INSTRUMENTO;Moderado apoio externo;0,650193;1;0,75;0,75;0,75;0,5;0,5;Cerrado
0000.52.1744;108200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Avaliar a gestão da unidade de conservação;NÃO PLANEJADA;Pouco apoio externo;0,650129;2;0,25;0,75;0,75;0,75;0,75;Cerrado
0000.52.1744;109200000521744 ;PARQUE ESTADUAL DO ARAGUAIA;Garantir transporte para realização das atividades;SEM INSTRUMENTO;Pouco apoio externo;0,550208;3;0,75;0,25;0,75;0,25;0,75;Cerrado
0000.17.1487;101200000171487 ;PARQUE ESTADUAL DO CANTÃO;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Pouco apoio externo;0,900156;7;1;1;0,75;1;0,75;Cerrado
0000.17.1487;102200000171487 ;PARQUE ESTADUAL DO CANTÃO;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Moderado apoio externo;0,650207;15;0,25;1;0,5;1;0,5;Cerrado
0000.17.1487;103200000171487 ;PARQUE ESTADUAL DO CANTÃO;Monitorar a Visitação;PLANO DE MANEJO;Moderado apoio externo;0,800195;13;0,5;1;1;1;0,5;Cerrado
0000.17.1487;104200000171487 ;PARQUE ESTADUAL DO CANTÃO;Veiculação de notícias na mídia/imprensa;SEM INSTRUMENTO;Moderado apoio externo;0,850215;9;1;1;0,75;1;0,5;Cerrado
0000.17.1487;105200000171487 ;PARQUE ESTADUAL DO CANTÃO;Implantar Termo de Compromisso;PLANO DE MANEJO;Moderado apoio externo;0,800205;12;0,5;1;1;1;0,5;Cerrado
0000.17.1487;106200000171487 ;PARQUE ESTADUAL DO CANTÃO;Manter a rotina administrativa;PLANO DE MANEJO;Pouco apoio externo;0,850189;11;0,75;0,75;1;1;0,75;Cerrado
0000.17.1487;107200000171487 ;PARQUE ESTADUAL DO CANTÃO;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,750139;14;0,5;1;1;1;0,25;Cerrado
0000.17.1487;108200000171487 ;PARQUE ESTADUAL DO CANTÃO;Planejar ações de manejo de espécies ou habitats;PLANO DE AÇÃO;Não foi necessário apoio externo;1,000199;1;1;1;1;1;0;Cerrado
0000.17.1487;109200000171487 ;PARQUE ESTADUAL DO CANTÃO;Implementar ações voltadas à exploração de produtos madeireiros;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Pouco apoio externo;0,850203;10;0,75;1;0,75;1;0,75;Cerrado
0000.17.1487;110200000171487 ;PARQUE ESTADUAL DO CANTÃO;Realizar sinalização dos limites;PLANEJAMENTO ESTRATÉGICO;Não foi necessário apoio externo;1,000173;3;1;1;1;1;0;Cerrado
0000.17.1487;111200000171487 ;PARQUE ESTADUAL DO CANTÃO;Realizar ações preparatórias do monitoramento da biodiversidade;PLANO DE MONITORAMENTO;Não foi necessário apoio externo;1,000198;2;1;1;1;1;0;Cerrado
0000.17.1487;112200000171487 ;PARQUE ESTADUAL DO CANTÃO;Garantir infraestrutura para realização das atividades;PLANEJAMENTO ESTRATÉGICO;Pouco apoio externo;0,900209;5;1;1;1;0,75;0,75;Cerrado
0000.17.1487;113200000171487 ;PARQUE ESTADUAL DO CANTÃO;Implantar o manejo de espécies ou habitats;PLANO DE MANEJO;Pouco apoio externo;0,900149;8;0,75;1;1;1;0,75;Cerrado
0000.17.1487;114200000171487 ;PARQUE ESTADUAL DO CANTÃO;Realizar ações de Manejo Integrado do Fogo;PLANO DE MANEJO;Muito apoio externo;0,650193;16;0,5;0,75;1;0,75;0,25;Cerrado
0000.17.1487;115200000171487 ;PARQUE ESTADUAL DO CANTÃO;Avaliar e monitorar o Conselho Gestor;OUTRO INSTRUMENTO;Pouco apoio externo;0,9002;6;0,75;1;1;1;0,75;Cerrado
0000.17.1487;116200000171487 ;PARQUE ESTADUAL DO CANTÃO;Implantar plano de sustentabilidade financeira;OUTRO INSTRUMENTO;Pouco apoio externo;0,950214;4;1;1;1;1;0,75;Cerrado
0000.23.0963;101200000230963 ;PARQUE ESTADUAL DO COCÓ;Implantar Termo de Compromisso;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Muito apoio externo;0,600205;19;0,75;0,75;0,75;0,5;0,25;Caatinga
0000.23.0963;102200000230963 ;PARQUE ESTADUAL DO COCÓ;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE PESQUISA;Não foi necessário apoio externo;0,950156;4;1;1;0,75;1;0;Caatinga
0000.23.0963;103200000230963 ;PARQUE ESTADUAL DO COCÓ;Implantar Uso Público;PLANO DE USO PÚBLICO;Muito apoio externo;0,700136;18;0,75;1;0,75;0,75;0,25;Caatinga
0000.23.0963;104200000230963 ;PARQUE ESTADUAL DO COCÓ;Avaliar e monitorar o Conselho Gestor;OUTRO INSTRUMENTO;Pouco apoio externo;0,9002;5;0,75;1;1;1;0,75;Caatinga
0000.23.0963;105200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,800139;12;1;0,75;1;1;0,25;Caatinga
0000.23.0963;106200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar o monitoramento para proteção ambiental;PLANO DE MONITORAMENTO;Moderado apoio externo;0,700194;17;0,5;0,75;0,75;1;0,5;Caatinga
0000.23.0963;107200000230963 ;PARQUE ESTADUAL DO COCÓ;Implantar Uso Público;PLANO DE USO PÚBLICO;Total apoio externo;0,800136;14;1;1;1;1;0;Caatinga
0000.23.0963;108200000230963 ;PARQUE ESTADUAL DO COCÓ;Garantir equipamentos para realização das atividades;OUTRO INSTRUMENTO;Total apoio externo;0,700211;15;1;1;0,75;0,75;0;Caatinga
0000.23.0963;109200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar o monitoramento para proteção ambiental;PLANO DE FISCALIZAÇÃO;Total apoio externo;0,700194;16;0,75;0,75;1;1;0;Caatinga
0000.23.0963;110200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar o monitoramento da biodiversidade;PLANO DE PESQUISA;Pouco apoio externo;0,500154;20;0,5;0,5;0,75;0;0,75;Caatinga
0000.23.0963;111200000230963 ;PARQUE ESTADUAL DO COCÓ;Monitorar a Visitação;PLANO DE USO PÚBLICO;Não foi necessário apoio externo;1,000195;3;1;1;1;1;0;Caatinga
0000.23.0963;112200000230963 ;PARQUE ESTADUAL DO COCÓ;Elaborar Programa/Plano de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Muito apoio externo;0,45016;21;1;0;1;0;0,25;Caatinga
0000.23.0963;113200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Total apoio externo;0,800139;13;1;1;1;1;0;Caatinga
0000.23.0963;114200000230963 ;PARQUE ESTADUAL DO COCÓ;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Total apoio externo;0,800139;11;1;1;1;1;0;Caatinga
0000.23.0963;115200000230963 ;PARQUE ESTADUAL DO COCÓ;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Não foi necessário apoio externo;1,000207;2;1;1;1;1;0;Caatinga
0000.23.0963;116200000230963 ;PARQUE ESTADUAL DO COCÓ;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE PESQUISA;Total apoio externo;0,800156;10;1;1;1;1;0;Caatinga
0000.23.0963;117200000230963 ;PARQUE ESTADUAL DO COCÓ;Elaborar Programa/Plano de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Total apoio externo;0,80016;9;1;1;1;1;0;Caatinga
0000.23.0963;118200000230963 ;PARQUE ESTADUAL DO COCÓ;Elaborar Programa/Plano de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Moderado apoio externo;0,90016;8;1;1;1;1;0,5;Caatinga
0000.23.0963;119200000230963 ;PARQUE ESTADUAL DO COCÓ;Elaborar Programa/Plano de Educação Ambiental;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Moderado apoio externo;0,90016;7;1;1;1;1;0,5;Caatinga
0000.23.0963;120200000230963 ;PARQUE ESTADUAL DO COCÓ;Monitorar o Plano de Manejo;PLANO DE MANEJO;Não foi necessário apoio externo;1,000225;1;1;1;1;1;0;Caatinga
0000.43.1020;101200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Realizar ações preparatórias do monitoramento da biodiversidade;PLANO DE AÇÃO;Moderado apoio externo;0,600198;5;0,25;0,75;0,75;0,75;0,5;Pampa
0000.43.1020;102200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Realizar o monitoramento para proteção ambiental;PLANO DE AÇÃO;Pouco apoio externo;0,700194;3;0,25;0,5;1;1;0,75;Pampa
0000.43.1020;103200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Realizar compensação ambiental;PLANO DE AÇÃO;Moderado apoio externo;0,550186;6;0,25;0,25;0,75;1;0,5;Pampa
0000.43.1020;104200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Manter a rotina administrativa;SEM INSTRUMENTO;Pouco apoio externo;0,300189;8;0;0,5;0,25;0;0,75;Pampa
0000.43.1020;105200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Elaborar o planejamento Tático/Operacional;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,950197;1;1;0,75;1;1;0;Pampa
0000.43.1020;106200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Formar o Conselho Gestor;OUTRO INSTRUMENTO;Moderado apoio externo;0,650162;4;0,25;0,5;1;1;0,5;Pampa
0000.43.1020;107200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Realizar a regularização fundiária em imóveis privados;OUTRO INSTRUMENTO;Muito apoio externo;0,250169;9;0;0;0,25;0,75;0,25;Pampa
0000.43.1020;108200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Implantar ações de Educação Ambiental;SEM INSTRUMENTO;Não foi necessário apoio externo;0,750207;2;0,5;0,5;1;0,75;0;Pampa
0000.43.1020;109200000431020 ;PARQUE ESTADUAL DO ESPINILHO;Realizar demarcação dos limites;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,500174;7;0;0;0,75;0,75;0;Pampa
0000.43.2001;101200000432001 ;PARQUE ESTADUAL DO IBITIRIÁ;Realizar a regularização fundiária em imóveis privados;PLANO DE MANEJO;Moderado apoio externo;0,300169;1;0,25;0,5;0,25;0;0,5;Mata Atlântica
0000.17.1486;101200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Avaliar impactos ambientais em processo de licenciamento ambiental;PLANO DE MANEJO;Muito apoio externo;0,750151;10;0,5;1;1;1;0,25;Cerrado
0000.17.1486;102200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Elaborar o planejamento Tático/Operacional;PLANO DE MANEJO;Pouco apoio externo;0,850197;7;0,75;1;0,75;1;0,75;Cerrado
0000.17.1486;103200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Organizar e participar em eventos;PLANO DE MANEJO;Não foi necessário apoio externo;1,000219;1;1;1;1;1;0;Cerrado
0000.17.1486;104200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Moderado apoio externo;0,700207;14;0,75;0,5;1;0,75;0,5;Cerrado
0000.17.1486;105200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Elaborar e acompanhar parcerias para a gestão da UC;PLANO DE MANEJO;Pouco apoio externo;0,900223;5;0,75;1;1;1;0,75;Cerrado
0000.17.1486;106200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Avaliar e monitorar o Conselho Gestor;PLANO DE MANEJO;Não foi necessário apoio externo;1,0002;2;1;1;1;1;0;Cerrado
0000.17.1486;107200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Realizar o monitoramento da biodiversidade;PLANO DE AÇÃO;Não foi necessário apoio externo;1,000154;3;1;1;1;1;0;Cerrado
0000.17.1486;108200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Moderado apoio externo;0,800156;9;0,75;1;0,75;1;0,5;Cerrado
0000.17.1486;109200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Implementar ações voltadas à exploração de produtos não madeireiros;PLANO DE MANEJO;Moderado apoio externo;0,800165;8;0,5;1;1;1;0,5;Cerrado
0000.17.1486;110200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Realizar ações de Manejo Integrado do Fogo;PLANO DE MANEJO INTEGRADO DO FOGO;Pouco apoio externo;0,900193;6;1;0,75;1;1;0,75;Cerrado
0000.17.1486;111200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Realizar a fiscalização;LEGISLAÇÃO - AMPARO LEGAL;Muito apoio externo;0,750139;11;0,5;1;1;1;0,25;Cerrado
0000.17.1486;112200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Manter a rotina administrativa;PLANO DE MANEJO;Moderado apoio externo;0,700189;15;0,75;0,75;1;0,5;0,5;Cerrado
0000.17.1486;113200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Manter a rotina administrativa;PLANO DE MANEJO;Não foi necessário apoio externo;0,950189;4;0,75;1;1;1;0;Cerrado
0000.17.1486;114200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Garantir equipamentos para realização das atividades;PLANO DE MANEJO INTEGRADO DO FOGO;Muito apoio externo;0,700211;13;0,75;0,75;0,75;1;0,25;Cerrado
0000.17.1486;115200000171486 ;PARQUE ESTADUAL DO JALAPÃO;Planejar e Ordenar o Uso Público;PLANO DE MANEJO;Moderado apoio externo;0,750135;12;0,5;0,75;1;1;0,5;Cerrado
0000.17.1488;101200000171488 ;PARQUE ESTADUAL DO LAJEADO;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Muito apoio externo;0,450207;22;0;0,75;0,5;0,75;0,25;Cerrado
0000.17.1488;102200000171488 ;PARQUE ESTADUAL DO LAJEADO;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Não foi necessário apoio externo;0,850156;13;1;0,75;0,75;0,75;0;Cerrado
0000.17.1488;103200000171488 ;PARQUE ESTADUAL DO LAJEADO;Avaliar a gestão da unidade de conservação;OUTRO INSTRUMENTO;Não foi necessário apoio externo;1,000129;3;1;1;1;1;0;Cerrado
0000.17.1488;104200000171488 ;PARQUE ESTADUAL DO LAJEADO;Elaborar o planejamento Tático/Operacional;PLANO DE MANEJO;Muito apoio externo;0,850197;10;1;1;1;1;0,25;Cerrado
0000.17.1488;105200000171488 ;PARQUE ESTADUAL DO LAJEADO;Monitorar a gestão da unidade de conservação;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,900196;5;0,75;1;0,75;1;0;Cerrado
0000.17.1488;106200000171488 ;PARQUE ESTADUAL DO LAJEADO;Gerenciar o acervo de fotos e vídeos;NÃO PLANEJADA;Não foi necessário apoio externo;0,900218;4;0,75;1;0,75;1;0;Cerrado
0000.17.1488;107200000171488 ;PARQUE ESTADUAL DO LAJEADO;Organizar e participar em eventos;PLANO DE AÇÃO;Muito apoio externo;0,700219;17;0,75;1;0,75;0,75;0,25;Cerrado
0000.17.1488;108200000171488 ;PARQUE ESTADUAL DO LAJEADO;Elaborar e acompanhar parcerias para a gestão da UC;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Moderado apoio externo;0,650223;18;0,75;0,75;1;0,25;0,5;Cerrado
0000.17.1488;109200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar o monitoramento da biodiversidade;NÃO PLANEJADA;Moderado apoio externo;0,650154;19;0,5;0,75;0,5;1;0,5;Cerrado
0000.17.1488;110200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar ações de Manejo Integrado do Fogo;PLANO DE MANEJO INTEGRADO DO FOGO;Moderado apoio externo;0,800193;15;1;0,75;1;0,75;0,5;Cerrado
0000.17.1488;111200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar ações preparatórias de fiscalização;PLANO DE AÇÃO;Não foi necessário apoio externo;1,000191;1;1;1;1;1;0;Cerrado
0000.17.1488;112200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar ações preparatórias para o Manejo Integrado do Fogo;PLANO DE AÇÃO;Moderado apoio externo;0,850192;11;1;1;0,75;1;0,5;Cerrado
0000.17.1488;113200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,600139;20;0,5;0,75;0,5;1;0,25;Cerrado
0000.17.1488;114200000171488 ;PARQUE ESTADUAL DO LAJEADO;Manter a rotina administrativa;PLANO DE AÇÃO;Não foi necessário apoio externo;1,000189;2;1;1;1;1;0;Cerrado
0000.17.1488;115200000171488 ;PARQUE ESTADUAL DO LAJEADO;Garantir equipamentos para realização das atividades;PLANO DE AÇÃO;Muito apoio externo;0,750211;16;0,75;1;0,75;1;0,25;Cerrado
0000.17.1488;116200000171488 ;PARQUE ESTADUAL DO LAJEADO;Garantir infraestrutura para realização das atividades;SEM INSTRUMENTO;Moderado apoio externo;0,850209;9;1;1;0,75;1;0,5;Cerrado
0000.17.1488;117200000171488 ;PARQUE ESTADUAL DO LAJEADO;Garantir recursos humanos para realização das atividades;PLANO DE AÇÃO;Muito apoio externo;0,85021;8;1;1;1;1;0,25;Cerrado
0000.17.1488;118200000171488 ;PARQUE ESTADUAL DO LAJEADO;Garantir transporte para realização das atividades;PLANO DE AÇÃO;Muito apoio externo;0,550208;21;0,5;0,75;0,5;0,75;0,25;Cerrado
0000.17.1488;119200000171488 ;PARQUE ESTADUAL DO LAJEADO;Monitorar a Visitação;PLANO DE AÇÃO;Não foi necessário apoio externo;0,900195;6;0,5;1;1;1;0;Cerrado
0000.17.1488;120200000171488 ;PARQUE ESTADUAL DO LAJEADO;Realizar compensação ambiental;TERMO DE COMPROMISSO - ACORDO DE GESTÃO;Moderado apoio externo;0,900186;7;1;1;1;1;0,5;Cerrado
0000.29.0296;101200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,650139;4;0,75;0,5;0,75;0,75;0,5;Caatinga
0000.29.0296;102200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Manter a rotina administrativa;OUTRO INSTRUMENTO;Moderado apoio externo;0,600189;6;0,5;0,75;0,75;0,5;0,5;Caatinga
0000.29.0296;103200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Gerir atividades de pesquisa e gestão do conhecimento;SEM INSTRUMENTO;Muito apoio externo;0,550156;7;0,5;0,75;0,75;0,5;0,25;Caatinga
0000.29.0296;104200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Moderado apoio externo;0,800125;1;0,75;1;0,75;1;0,5;Caatinga
0000.29.0296;105200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Implantar o Conselho Gestor;LEGISLAÇÃO - AMPARO LEGAL;Moderado apoio externo;0,650224;2;0,5;0,75;0,75;0,75;0,5;Caatinga
0000.29.0296;106200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Gerir atividades de pesquisa e gestão do conhecimento;LEGISLAÇÃO - AMPARO LEGAL;Pouco apoio externo;0,650156;3;0,75;0,5;0,75;0,5;0,75;Caatinga
0000.29.0296;107200000290296 ;PARQUE ESTADUAL DO MORRO DO CHAPÉU;Garantir recursos humanos para realização das atividades;OUTRO INSTRUMENTO;Moderado apoio externo;0,60021;5;0,5;0,5;0,75;0,75;0,5;Caatinga
0000.43.2002;101200000432002 ;PARQUE ESTADUAL DO PAPAGAIO-CHARÃO;Realizar o monitoramento da biodiversidade;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,450154;1;0,25;0,5;0,5;0,5;0,5;Mata Atlântica
0000.31.1770;101200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Implantar o manejo de espécies ou habitats;PLANO DE MANEJO;Total apoio externo;0,300149;11;0,25;0,25;0,75;0,25;0;Cerrado
0000.31.1770;102200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Realizar a fiscalização;SEM INSTRUMENTO;Muito apoio externo;0,550139;8;0,5;0,5;1;0,5;0,25;Cerrado
0000.31.1770;103200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Realizar demarcação dos limites;OUTRO INSTRUMENTO;Total apoio externo;0,250174;12;0,25;0,25;0,5;0,25;0;Cerrado
0000.31.1770;104200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Realizar o monitoramento para proteção ambiental;SEM INSTRUMENTO;Moderado apoio externo;0,350194;9;0,25;0,25;0,25;0,5;0,5;Cerrado
0000.31.1770;105200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Garantir equipamentos para realização das atividades;SEM INSTRUMENTO;Total apoio externo;0,100211;13;0;0;0,5;0;0;Cerrado
0000.31.1770;106200000311770 ;PARQUE ESTADUAL DO PAU FURADO;Garantir equipamentos para realização das atividades;SEM INSTRUMENTO;Total apoio externo;0,100211;14;0;0;0,5;0;0;Cerrado
